,popularity,original_title,director,runtime,genres,release_date,vote_count,vote_average,release_year
6079,0.002165,The Sound of Music Live!,Beth McCarthy-Miller|Rob Ashford,180,Drama|Family,12/5/13,11,5.6,2013
6080,0.00062,G.B.F.,Darren Stein,92,Comedy,10/20/13,82,6.1,2013
6081,6.095293,Back to the Future,Robert Zemeckis,116,Adventure|Comedy|Science Fiction|Family,7/3/85,3785,7.8,1985
6082,2.834739,The Breakfast Club,John Hughes,97,Comedy|Drama,2/15/85,1139,7.6,1985
6083,1.7536880000000001,Ladyhawke,Richard Donner,121,Adventure|Fantasy,4/3/85,124,6.6,1985
6084,1.7460630000000001,Mad Max Beyond Thunderdome,George Miller|George Ogilvie,107,Action|Adventure|Drama|Science Fiction,6/29/85,428,5.8,1985
6085,1.6239780000000001,A View to a Kill,John Glen,131,Adventure|Action|Thriller,5/24/85,272,5.8,1985
6086,1.613752,Legend,Ridley Scott,114,Action|Adventure|Fantasy|Romance,7/19/85,120,6.3,1985
6087,1.596994,The Goonies,Richard Donner,114,Adventure|Comedy|Family,6/6/85,870,7.2,1985
6088,1.299275,A Nightmare on Elm Street Part 2: Freddy's Revenge,Jack Sholder,87,Horror,11/1/85,168,5.7,1985
6089,1.1774280000000001,Rambo: First Blood Part II,George P. Cosmatos,96,Action|Adventure|Drama|Thriller|War,5/21/85,476,6.2,1985
6090,1.168819,Out of Africa,Sydney Pollack,161,Drama,12/10/85,128,6.7,1985
6091,1.1499540000000001,Rocky IV,Sylvester Stallone,91,Drama,11/21/85,517,6.6,1985
6092,1.105634,Brazil,Terry Gilliam,132,Comedy|Science Fiction,2/20/85,434,7.4,1985
6093,1.034373,The Black Cauldron,Ted Berman|Richard Rich,80,Animation,7/24/85,114,6.2,1985
6094,1.012186,The Color Purple,Steven Spielberg,154,Drama,12/18/85,168,7.5,1985
6095,0.8984110000000001,Commando,Mark L. Lester,90,Action|Adventure|Thriller,10/3/85,391,6.3,1985
6096,0.887605,King Solomon's Mines,J. Lee Thompson,100,Action|Adventure|Comedy,3/20/85,50,4.9,1985
6097,0.8766360000000001,The Return of the Living Dead,Dan O'Bannon,91,Comedy|Horror,5/15/85,104,7.1,1985
6098,0.873551,Witness,Peter Weir,113,Crime|Drama|Romance|Thriller,2/8/85,176,6.7,1985
6099,0.7901229999999989,The Emerald Forest,John Boorman,114,Adventure|Drama|Action,6/26/85,18,7.4,1985
6100,0.76343,Cocoon,Ron Howard,117,Comedy|Drama|Science Fiction,6/21/85,134,6.5,1985
6101,0.719208,D.A.R.Y.L.,Simon Wincer,100,Family|Science Fiction,6/14/85,45,6.1,1985
6102,0.717479,Fright Night,Tom Holland,106,Horror|Thriller|Comedy,8/2/85,98,6.8,1985
6103,0.715873,National Lampoonâ€™s European Vacation,Amy Heckerling,95,Adventure|Comedy|Romance,7/25/85,108,5.9,1985
6104,0.709989,Police Academy 2: Their First Assignment,Jerry Paris,87,Action|Comedy|Crime,3/28/85,160,5.4,1985
6105,0.7047800000000001,Red Sonja,Richard Fleischer,89,Adventure|Fantasy|Action,4/9/85,100,5.2,1985
6106,0.689416,Day of the Dead,George A. Romero,102,Horror|Science Fiction,7/19/85,91,6.7,1985
6107,0.688022,Clue: The Movie,Jonathan Lynn,94,Comedy|Thriller|Crime|Mystery,12/13/85,202,7.1,1985
6108,0.662175,Friday the 13th: A New Beginning,Danny Steinmann,92,Horror|Thriller,3/22/85,82,5.2,1985
6109,0.657238,Santa Claus: The Movie,Jeannot Szwarc,108,Adventure|Comedy|Fantasy|Science Fiction|Family,10/29/85,26,5.9,1985
6110,0.640586,Code of Silence,Andrew Davis,101,Action|Thriller|Crime|Drama,5/3/85,11,6.1,1985
6111,0.6365460000000001,The Quiet Earth,Geoff Murphy,91,Drama|Science Fiction|Thriller,9/8/85,58,6.4,1985
6112,0.632419,American Ninja,Sam Firstenberg,95,Action|Adventure,8/30/85,36,5.8,1985
6113,0.627053,Fletch,Michael Ritchie,98,Comedy|Crime|Mystery,5/31/85,97,6.7,1985
6114,0.623668999999999,Weird Science,John Hughes,94,Comedy|Romance|Fantasy,2/8/85,181,6.3,1985
6115,0.6198170000000001,Pale Rider,Clint Eastwood,115,Romance|Western,6/28/85,120,6.8,1985
6116,0.617698,The Purple Rose of Cairo,Woody Allen,82,Fantasy|Comedy|Romance,3/1/85,99,7.0,1985
6117,0.617559,Mask,Peter Bogdanovich,120,Drama,3/8/85,30,7.1,1985
6118,0.596755,Phenomena,Dario Argento,116,Horror|Thriller,1/31/85,57,6.6,1985
6119,0.587272999999999,The Jewel of the Nile,Lewis Teague,106,Action|Adventure|Comedy|Romance,12/4/85,135,6.1,1985
6120,0.555541,Lifeforce,Tobe Hooper,116,Action|Science Fiction|Thriller|Horror|Fantasy,6/20/85,49,5.8,1985
6121,0.536718,Re-Animator,Stuart Gordon,86,Science Fiction|Comedy|Horror,10/18/85,98,6.9,1985
6122,0.5129,Porky's Revenge,James Komack,92,Comedy,3/22/85,21,4.4,1985
6123,0.500115,The Man with One Red Shoe,Stan Dragoti,90,Action|Comedy,7/18/85,29,5.2,1985
6124,0.497699,Real Genius,Martha Coolidge,106,Comedy|Romance,8/7/85,56,6.8,1985
6125,0.487412,The Sure Thing,Rob Reiner,100,Comedy|Drama|Romance,3/1/85,32,6.5,1985
6126,0.480534,Spies Like Us,John Landis,102,Comedy|Adventure,12/6/85,79,5.8,1985
6127,0.476896,Death Wish 3,Michael Winner,92,Adventure|Drama|Action|Thriller|Crime,11/1/85,27,5.4,1985
6128,0.47593599999999997,Private Resort,George Bowers,82,Comedy,5/3/85,22,5.8,1985
6129,0.458359,After Hours,Martin Scorsese,97,Comedy|Thriller|Drama,9/13/85,98,7.0,1985
6130,0.427104,Pee-wee's Big Adventure,Tim Burton,90,Adventure|Comedy|Family,7/26/85,102,6.5,1985
6131,0.42573500000000003,Prizzi's Honor,John Huston,124,Romance|Comedy|Crime|Drama,6/14/85,33,6.3,1985
6132,0.420284,Better Off Dead...,Savage Steve Holland,97,Comedy,10/11/85,81,6.9,1985
6133,0.393705,Death of a Salesman,Volker SchlÃ¶ndorff,130,Drama,8/16/85,13,5.6,1985
6134,0.393399,Ewoks: The Battle for Endor,Jim Wheat|Ken Wheat,100,Fantasy|Science Fiction,11/24/85,32,5.3,1985
6135,0.386036,A Chorus Line,Richard Attenborough,113,Drama|Music,12/10/85,15,6.6,1985
6136,0.384508,Cat's Eye,Lewis Teague,94,Horror|Thriller,4/12/85,52,6.0,1985
6137,0.38403699999999996,Brewster's Millions,Walter Hill,97,Comedy,5/22/85,55,6.5,1985
6138,0.355653,Invasion U.S.A.,Joseph Zito,107,Action|Thriller,9/27/85,18,4.5,1985
6139,0.354754,Enemy Mine,Wolfgang Petersen,108,Drama|Science Fiction,12/12/85,108,6.7,1985
6140,0.184013,Silverado,Lawrence Kasdan,127,Action|Crime|Drama|Western,7/10/85,62,7.1,1985
6141,0.350256,Alice in Wonderland,Harry Harris,187,Fantasy|Family,12/9/85,13,6.2,1985
6142,0.343246,The Protector,James Glickenhaus,91,Action|Adventure|Comedy|Crime|Drama,7/11/85,17,5.6,1985
6143,1.042351,Teen Wolf,Rod Daniel,91,Comedy|Fantasy|Romance,8/23/85,136,6.3,1985
6144,0.334805,Kiss of the Spider Woman,Hector Babenco,120,Drama,7/26/85,15,5.5,1985
6145,0.32868200000000003,Silver Bullet,Daniel Attias,95,Horror,10/11/85,43,5.6,1985
6146,0.32766999999999996,St. Elmo's Fire,Joel Schumacher,110,Drama|Romance,6/28/85,62,5.7,1985
6147,0.32265,Fandango,Kevin Reynolds,91,Comedy|Drama,1/25/85,12,6.6,1985
6148,0.072899,Crimewave,Sam Raimi,83,Comedy|Crime,9/19/85,10,5.4,1985
6149,0.31762199999999996,Gotcha!,Jeff Kanew,101,Action|Comedy|Thriller,5/3/85,19,6.4,1985
6150,0.30898200000000003,Loose Screws,Rafal Zielinski,92,Comedy,7/19/85,10,5.3,1985
6151,0.284856,Young Sherlock Holmes,Barry Levinson,109,Action|Adventure|Crime|Drama|Family,12/4/85,85,6.4,1985
6152,0.28084699999999996,Desperately Seeking Susan,Susan Seidelman,104,Drama|Action|Comedy|Romance,3/29/85,38,6.2,1985
6153,0.278621,Summer Rental,Carl Reiner,87,Comedy,8/9/85,18,7.1,1985
6154,0.273731,Flesh + Blood,Paul Verhoeven,126,Adventure|Drama,8/30/85,29,5.6,1985
6155,0.261832,Mischief,Mel Damski,93,Comedy|Romance,2/8/85,10,6.2,1985
6156,0.252673999999999,Runaway Train,Andrei Konchalovsky,111,Action|Thriller,11/15/85,48,6.6,1985
6157,0.25197600000000003,The Journey of Natty Gann,Jeremy Kagan,101,Adventure,9/25/85,13,6.2,1985
6158,0.22413000000000002,Volunteers,Nicholas Meyer,107,Comedy,8/16/85,17,5.1,1985
6159,0.23389200000000002,The Falcon and the Snowman,John Schlesinger,132,Thriller|Drama|Crime,1/25/85,14,6.3,1985
6160,0.322151,White Nights,Taylor Hackford,136,Drama|Thriller,11/22/85,10,5.8,1985
6161,0.229931,Return to Oz,Walter Murch,113,Adventure|Fantasy|Science Fiction|Family,6/21/85,50,6.0,1985
6162,0.09958,Transylvania 6-5000,Rudy De Luca,93,Comedy|Horror,11/8/85,12,4.4,1985
6163,0.22565,My Science Project,Jonathan R. Betuel,94,Comedy|Family|Fantasy|Science Fiction,8/9/85,20,5.6,1985
6164,0.349429,Jagged Edge,Richard Marquand,108,Mystery|Thriller,10/4/85,27,6.6,1985
6165,0.214009,Mishima: A Life in Four Chapters,Paul Schrader,121,Drama,5/15/85,11,6.3,1985
6166,0.213085,Howling II: Stirba - Werewolf Bitch,Philippe Mora,91,Thriller|Horror,8/28/85,16,4.7,1985
6167,0.211695,Remo Williams: The Adventure Begins...,Guy Hamilton,121,Comedy|Action|Adventure,10/11/85,21,5.8,1985
6168,0.208914,Once Bitten,Howard Storm,94,Horror|Comedy|Romance,11/15/85,32,5.5,1985
6169,0.207447,American Flyers,John Badham,113,Drama,8/16/85,15,5.3,1985
6170,0.194912,Anne of Green Gables,Kevin Sullivan,199,Drama|Family,12/1/85,36,7.9,1985
6171,0.183801,To Live and Die in L.A.,William Friedkin,116,Action|Crime|Thriller,11/1/85,45,6.8,1985
6172,0.592905,The Last Dragon,Michael Schultz,108,Action|Adventure|Comedy|Drama,3/22/85,31,6.8,1985
6173,0.175287,The Stuff,Larry Cohen,93,Horror|Comedy|Science Fiction,6/14/85,31,5.7,1985
6174,0.160125,Girls Just Want to Have Fun,Alan Metter,87,Comedy|Family|Music|Romance,4/12/85,24,5.8,1985
6175,0.150168,Explorers,Joe Dante,109,Adventure|Family|Fantasy|Romance|Science Fiction,7/12/85,77,6.1,1985
6176,0.147489,Shoah,Claude Lanzmann,566,Documentary,11/1/85,16,8.3,1985
6177,0.20499,Year of the Dragon,Michael Cimino,134,Action|Crime|Drama|Thriller,8/16/85,29,6.4,1985
6178,0.135989,Perfect,James Bridges,115,Drama|Romance,6/7/85,13,4.3,1985
6179,0.132713,Into the Night,John Landis,115,Comedy|Drama|Thriller,2/15/85,24,6.1,1985
6180,0.22119499999999997,Just One of the Guys,Lisa Gottlieb,100,Comedy|Romance,4/26/85,28,6.1,1985
6181,6.500000000000001e-05,"North and South, Book I",,561,Drama|History|Western,11/3/85,17,6.0,1985
6182,0.390167,Secret Admirer,David Greenwalt,90,Comedy|Romance,6/14/85,12,6.5,1985
6183,0.112015,My Beautiful Laundrette,Stephen Frears,97,Drama,9/7/85,23,6.2,1985
6184,0.11230799999999999,Scout Toujours,GÃ©rard Jugnot,98,Comedy,11/27/85,14,5.9,1985
6185,0.215817,Missing in Action 2: The Beginning,Lance Hool,100,Action|Adventure|War,3/1/85,30,5.0,1985
6186,0.092747,The Legend of Billie Jean,Matthew Robbins,96,Action,5/25/85,15,7.1,1985
6187,0.09260800000000001,The Care Bears Movie,Arna Selznick,77,Adventure|Fantasy|Animation|Comedy|Science Fiction,3/23/85,17,5.6,1985
6188,0.069492,A Zed & Two Noughts,Peter Greenaway,115,Comedy|Drama,10/4/85,10,5.5,1985
6189,0.047123000000000005,Vision Quest,Harold Becker,105,Drama|Romance,2/15/85,12,5.8,1985
6190,5.939927,Harry Potter and the Goblet of Fire,Mike Newell,157,Adventure|Fantasy|Family,11/5/05,3406,7.3,2005
6191,5.400826,Batman Begins,Christopher Nolan,140,Action|Crime|Drama,6/14/05,4914,7.3,2005
6192,3.6287260000000003,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,143,Adventure|Family|Fantasy,12/7/05,1402,6.5,2005
6193,3.6171059999999997,V for Vendetta,James McTeigue,132,Action|Thriller|Fantasy,12/11/05,2670,7.6,2005
6194,3.520836,Sin City,Robert Rodriguez|Frank Miller|Quentin Tarantino,124,Action|Thriller|Crime,3/31/05,1691,7.1,2005
6195,3.508379,Charlie and the Chocolate Factory,Tim Burton,115,Adventure|Comedy|Family|Fantasy,7/9/05,1826,6.5,2005
6196,3.4575370000000003,Star Wars: Episode III - Revenge of the Sith,George Lucas,140,Science Fiction|Adventure|Action,5/17/05,2629,7.0,2005
6197,3.087036,The Hitchhiker's Guide to the Galaxy,Garth Jennings,109,Adventure|Comedy|Family|Science Fiction,1/15/05,780,6.6,2005
6198,2.6233459999999997,The Island,Michael Bay,136,Action|Thriller|Science Fiction|Adventure,7/20/05,1027,6.4,2005
6199,2.444998,Madagascar,Eric Darnell|Tom McGrath,86,Family|Animation,5/25/05,2107,6.4,2005
6200,2.368513,Fantastic Four,Tim Story,106,Action|Adventure|Fantasy|Science Fiction,7/7/05,1715,5.6,2005
6201,2.26533,Constantine,Francis Lawrence,121,Drama|Fantasy|Horror,2/15/05,1049,6.5,2005
6202,2.248624,Wedding Crashers,David Dobkin,119,Comedy|Romance,7/14/05,795,6.3,2005
6203,2.220063,Ã†on Flux,Karyn Kusama,93,Action|Science Fiction,11/30/05,408,5.3,2005
6204,2.07205,The Pacifier,Adam Shankman,95,Action|Comedy|Drama|Family|Thriller,3/4/05,493,5.8,2005
6205,1.8447310000000001,War of the Worlds,Steven Spielberg,116,Adventure|Thriller|Science Fiction,6/28/05,1238,5.9,2005
6206,1.8131279999999999,Memoirs of a Geisha,Rob Marshall,145,Drama|History|Romance,12/6/05,409,7.1,2005
6207,1.78595,The 40 Year Old Virgin,Judd Apatow,116,Comedy|Romance,8/11/05,1236,6.2,2005
6208,1.7663970000000002,Chicken Little,Mark Dindal,81,Animation|Family|Comedy,11/4/05,542,5.6,2005
6209,1.7264700000000002,Hitch,Andy Tennant,118,Comedy|Drama|Romance,2/10/05,1010,6.3,2005
6210,1.6998220000000002,Transporter 2,Louis Leterrier,87,Action|Thriller|Crime,8/2/05,677,6.1,2005
6211,1.6326379999999898,Prime,Ben Younger,102,Comedy|Drama|Romance,9/21/05,139,5.5,2005
6212,1.610259,Nanny McPhee,Kirk Jones,97,Fantasy|Comedy|Family,10/21/05,355,6.1,2005
6213,1.592578,Kingdom of Heaven,Ridley Scott,144,Drama|Action|Adventure|History|War,5/3/05,677,6.4,2005
6214,1.513147,Monster-in-Law,Robert Luketic,101,Comedy,5/13/05,240,5.7,2005
6215,1.508329,King Kong,Peter Jackson,187,Adventure|Drama|Action,12/14/05,1289,6.4,2005
6216,1.497085,Be Cool,F. Gary Gray,118,Comedy|Crime,3/4/05,170,5.3,2005
6217,1.496807,Into the Blue,John Stockwell,110,Action|Thriller|Adventure|Crime,9/30/05,289,5.9,2005
6218,1.4808540000000001,Pride & Prejudice,Joe Wright,128,Drama|Romance,9/16/05,749,7.6,2005
6219,1.4756040000000001,Brokeback Mountain,Ang Lee,134,Drama|Romance,9/2/05,780,7.2,2005
6220,1.464718,Robots,Chris Wedge|Carlos Saldanha,91,Animation|Comedy|Family|Science Fiction,3/11/05,858,5.9,2005
6221,1.444028,Kronk's New Groove,Saul Blinkoff|Elliot M. Bour|Robin Steele,72,Animation|Comedy|Family,12/5/05,136,5.9,2005
6222,1.4055879999999898,xXx: State of the Union,Lee Tamahori,101,Action|Crime|Adventure,4/27/05,292,4.8,2005
6223,1.351718,The Sisterhood of the Traveling Pants,Ken Kwapis,119,Drama|Comedy,6/1/05,195,6.3,2005
6224,1.330824,Mr. & Mrs. Smith,Doug Liman,120,Action|Comedy|Drama|Thriller,6/7/05,1750,6.5,2005
6225,1.316576,Hooligans,Lexi Alexander,109,Drama|Crime,9/9/05,384,7.0,2005
6226,1.310993,The Legend of Zorro,Martin Campbell,129,Action|Adventure|Drama|Western,10/24/05,592,5.8,2005
6227,1.274645,Lord of War,Andrew Niccol,122,Crime|Drama|Thriller,9/16/05,822,6.9,2005
6228,1.273393,Zathura: A Space Adventure,Jon Favreau,101,Family|Fantasy|Science Fiction|Adventure,11/6/05,389,5.9,2005
6229,1.270018,Elektra,Rob Bowman,97,Action,1/13/05,329,5.0,2005
6230,1.266058,The Ring Two,Hideo Nakata,110,Drama|Horror|Thriller,3/17/05,279,5.2,2005
6231,1.265401,Corpse Bride,Tim Burton|Mike Johnson,77,Romance|Fantasy|Animation|Music,9/9/05,1022,7.0,2005
6232,1.212451,The Curse of the Were-Rabbit,Steve Box|Nick Park,85,Adventure|Animation|Comedy|Family,9/4/05,373,6.6,2005
6233,1.210683,Rumor Has It...,Rob Reiner,97,Comedy,12/23/05,181,5.2,2005
6234,1.203532,Lie with Me,ClÃ©ment Virgo,93,Drama,9/10/05,36,5.0,2005
6235,1.200307,The Jacket,John Maybury,103,Drama|Mystery|Thriller|Fantasy,3/4/05,219,6.6,2005
6236,1.148377,Jarhead,Sam Mendes,125,Drama|War,11/4/05,448,6.4,2005
6237,1.14217099999999,The Descent,Neil Marshall,99,Adventure|Horror,7/8/05,551,6.8,2005
6238,1.110148,Serenity,Joss Whedon,119,Science Fiction|Action|Adventure|Thriller,8/25/05,814,7.3,2005
6239,1.107734,Saw II,Darren Lynn Bousman,92,Horror,10/28/05,617,6.2,2005
6240,1.1028360000000001,Just Like Heaven,Mark Waters,95,Comedy|Fantasy|Romance,9/16/05,304,6.5,2005
6241,1.094959,Herbie Fully Loaded,Angela Robinson,101,Comedy|Family|Adventure|Fantasy|Romance,6/18/05,294,5.2,2005
6242,1.08379,Elizabethtown,Cameron Crowe,123,Comedy|Drama|Romance,9/3/05,192,6.0,2005
6243,1.08107999999999,Lilo & Stitch 2: Stitch has a Glitch,Michael LaBash|Anthony Leondis,68,Animation|Comedy|Family,1/29/05,133,6.4,2005
6244,1.0754270000000001,Four Brothers,John Singleton,109,Action|Crime,8/11/05,379,6.6,2005
6245,1.056592,Hostel,Eli Roth,94,Horror,1/6/05,448,5.7,2005
6246,1.05364,Kiss Kiss Bang Bang,Shane Black,103,Action|Comedy|Crime|Mystery,2/12/05,527,7.1,2005
6247,1.053307,Cinderella Man,Ron Howard,144,Romance|Drama|History,6/2/05,370,7.0,2005
6248,1.051177,Match Point,Woody Allen,124,Drama|Thriller|Crime|Romance,5/12/05,620,7.1,2005
6249,1.048193,Hoodwinked!,Cory Edwards|Todd Edwards|Tony Leech,80,Animation|Comedy|Family,12/16/05,288,6.0,2005
6250,1.045798,Hide and Seek,John Polson,101,Horror|Mystery|Thriller,1/27/05,240,6.2,2005
6251,1.014707,Bewitched,Nora Ephron,102,Comedy|Fantasy|Romance,6/21/05,262,4.9,2005
6252,1.013787,In Her Shoes,Curtis Hanson,130,Comedy|Drama|Romance,10/7/05,272,5.9,2005
6253,1.01068,American Pie Presents: Band Camp,Steve Rash,94,Comedy,10/30/05,307,5.2,2005
6254,1.001465,Doom,Andrzej Bartkowiak,100,Action|Adventure|Science Fiction|Thriller|Horror,10/20/05,321,4.9,2005
6255,0.9851639999999999,Just Friends,Roger Kumble,96,Comedy|Romance,11/23/05,248,5.7,2005
6256,0.982784,Cheaper by the Dozen 2,Adam Shankman,94,Adventure|Comedy|Family,12/21/05,285,5.8,2005
6257,0.9568469999999999,Fever Pitch,Bobby Farrelly|Peter Farrelly,103,Comedy|Drama|Romance,4/6/05,112,5.7,2005
6258,0.9481700000000001,Must Love Dogs,Gary David Goldberg,98,Comedy|Romance,7/21/05,80,6.0,2005
6259,0.9184760000000001,Proof,John Madden,100,Drama|Mystery,9/5/05,88,6.1,2005
6260,0.906223,The Interpreter,Sydney Pollack,128,Action,4/4/05,197,6.2,2005
6261,0.8999440000000001,The Brothers Grimm,Terry Gilliam,118,Adventure|Fantasy|Action|Comedy|Thriller,8/25/05,451,5.4,2005
6262,0.8938790000000001,An Unfinished Life,Lasse HallstrÃ¶m,108,Drama,9/9/05,82,6.9,2005
6263,0.887848,Hostage,Florent-Emilio Siri,113,Mystery|Drama|Thriller|Crime,3/9/05,280,6.0,2005
6264,0.885834,The Dukes of Hazzard,Jay Chandrasekhar,104,Action|Adventure|Comedy,8/5/05,185,5.2,2005
6265,0.869394,Munich,Steven Spielberg,164,Drama|Action|History|Thriller,12/22/05,382,6.7,2005
6266,0.857834,The Exorcism of Emily Rose,Scott Derrickson,122,Crime|Drama|Horror|Thriller,9/9/05,323,6.2,2005
6267,0.8529690000000001,Thank You for Smoking,Jason Reitman,92,Comedy|Drama,9/5/05,341,7.1,2005
6268,0.839023,Deuce Bigalow: European Gigolo,Mike Bigelow,83,Comedy,8/6/05,118,4.8,2005
6269,0.835676,Syriana,Stephen Gaghan,128,Drama|Thriller,11/23/05,245,6.0,2005
6270,0.8320540000000001,Son of the Mask,Lawrence Guterman,94,Fantasy|Comedy|Family|Adventure,2/18/05,169,3.9,2005
6271,0.8267700000000001,Derailed,Mikael HÃ¥fstrÃ¶m,108,Drama|Thriller,11/11/05,173,6.2,2005
6272,0.8265680000000001,Oliver Twist,Roman Polanski,130,Crime|Drama|Family,9/23/05,143,6.6,2005
6273,0.8248690000000001,The Skeleton Key,Iain Softley,104,Drama|Horror|Mystery|Thriller,7/29/05,289,6.3,2005
6274,0.79295,Chaos,Tony Giglio,106,Drama|Action|Crime,1/17/05,162,6.3,2005
6275,0.786786,Racing Stripes,Frederik Du Chau,102,Comedy,1/6/05,80,5.1,2005
6276,0.784909,"Good Night, and Good Luck.",George Clooney,93,Drama|History,9/16/05,154,6.4,2005
6277,0.7756770000000001,Coach Carter,Thomas Carter,136,Drama,1/14/05,272,7.3,2005
6278,0.7739010000000001,A History of Violence,David Cronenberg,96,Drama|Thriller|Crime,9/23/05,403,6.7,2005
6279,0.773231,The Amityville Horror,Andrew Douglas,90,Horror|Thriller|Drama,4/15/05,293,6.0,2005
6280,0.767076,Fun with Dick and Jane,Dean Parisot,90,Comedy,12/21/05,363,5.9,2005
6281,0.743639,Unleashed,Louis Leterrier,103,Action|Crime,2/2/05,279,6.5,2005
6282,0.738384,Rebound,Steve Carr,103,Comedy|Family,7/1/05,52,5.5,2005
6283,0.737768,Guess Who,Kevin Rodney Sullivan,105,Comedy|Romance,3/25/05,139,5.4,2005
6284,0.733587,Keeping Mum,Niall Johnson,103,Comedy,12/2/05,73,6.5,2005
6285,0.726858,Two for the Money,D.J. Caruso,122,Comedy|Crime|Drama|Thriller,10/7/05,78,5.9,2005
6286,0.722961,Harsh Times,David Ayer,120,Crime|Drama|Thriller|Action,9/11/05,85,6.0,2005
6287,0.7195020000000001,Flightplan,Robert Schwentke,98,Thriller|Drama|Mystery,9/22/05,427,6.0,2005
6288,0.718616,Assault on Precinct 13,Jean-FranÃ§ois Richet,109,Thriller,1/19/05,160,5.9,2005
6289,0.709751,The Perfect Man,Mark Rosman,100,Comedy|Drama|Family|Romance,6/17/05,118,5.7,2005
6290,0.7092350000000001,Broken Flowers,Jim Jarmusch,105,Comedy|Drama|Mystery|Romance,5/17/05,182,6.7,2005
6291,0.707056,The Weather Man,Gore Verbinski,101,Comedy|Drama,10/20/05,147,5.7,2005
6292,0.700854,Revolver,Guy Ritchie,115,Drama|Thriller|Crime|Mystery,9/11/05,234,6.2,2005
6293,0.699883,Wolf Creek,Greg McLean,99,Horror|Thriller,1/1/05,126,5.8,2005
6294,0.694404,Land of the Dead,George A. Romero,93,Horror,6/24/05,171,5.8,2005
6295,0.685198,Miss Congeniality 2: Armed and Fabulous,John Pasquin,115,Action|Comedy,3/11/05,248,5.3,2005
6296,0.681346,Feast,John Gulager,95,Action|Comedy|Horror,10/14/05,63,5.8,2005
6297,0.681157,Walk the Line,James Mangold,136,Drama|Music|Romance,9/13/05,415,7.0,2005
6298,0.67686,The Family Stone,Thomas Bezucha,103,Comedy|Drama|Romance,12/14/05,164,6.2,2005
6299,0.665701,A Lot Like Love,Nigel Cole,107,Comedy,4/22/05,192,6.5,2005
6300,0.6646880000000001,Get Rich or Die Tryin',Jim Sheridan,117,Drama,11/9/05,121,6.5,2005
6301,0.663860999999999,Kicking & Screaming,Jesse Dylan,95,Romance|Comedy|Family,5/13/05,102,5.8,2005
6302,0.663397999999999,MirrorMask,Dave McKean,101,Adventure|Fantasy|Drama|Science Fiction|Family,1/25/05,44,6.5,2005
6303,0.661616,Cursed,Wes Craven,97,Horror|Comedy,2/24/05,75,5.0,2005
6304,0.661473,Stay,Marc Forster,99,Mystery|Thriller|Drama,9/24/05,162,6.4,2005
6305,0.643145,Ice Princess,Tim Fywell,98,Comedy,3/17/05,96,5.8,2005
6306,0.636922,The Longest Yard,Peter Segal,113,Comedy|Drama,5/19/05,443,6.2,2005
6307,0.635843,Waiting...,Rob McKittrick,94,Comedy,10/7/05,108,6.0,2005
6308,0.6354810000000001,Are We There Yet?,Brian Levant,95,Comedy|Family|Adventure|Romance,1/20/05,135,5.4,2005
6309,0.6269,A Sound of Thunder,Peter Hyams,110,Thriller|Science Fiction|Adventure|Action,5/15/05,58,4.8,2005
6310,0.622677,London,Hunter Richards,92,Drama|Action|Romance,2/10/05,52,5.7,2005
6311,0.613793,Three,Stewart Raffill,95,Horror|Adventure|Drama|Thriller,1/1/05,16,4.4,2005
6312,0.608364,The Fog,Rupert Wainwright,100,Horror|Thriller,10/14/05,85,4.2,2005
6313,0.606286,Stealth,Rob Cohen,121,Action,7/28/05,195,5.0,2005
6314,0.600522,The Wedding Date,Clare Kilner,88,Comedy|Romance,2/4/05,133,6.2,2005
6315,0.592368999999999,BloodRayne,Uwe Boll,95,Action|Adventure|Fantasy|Horror,10/22/05,62,3.8,2005
6316,0.5877760000000001,The World's Fastest Indian,Roger Donaldson,127,Drama,10/13/05,76,7.1,2005
6317,0.58623,Breakfast on Pluto,Neil Jordan,128,Drama|Comedy,9/3/05,30,6.8,2005
6318,0.5781890000000001,Casanova,Lasse HallstrÃ¶m,112,Comedy,12/25/05,120,6.2,2005
6319,0.574244,The Land Before Time XI: Invasion of the Tinysauruses,Charles Grosvenor,82,Fantasy|Animation|Science Fiction|Family,1/11/05,17,5.5,2005
6320,0.571693,Sahara,Breck Eisner,124,Action|Adventure|Comedy|Drama|Mystery,4/6/05,243,5.6,2005
6321,0.564298,The Matador,Richard Shepard,96,Action|Comedy|Crime|Drama|Thriller,5/12/05,70,6.0,2005
6322,0.561685,Capote,Bennett Miller,114,Crime|Drama,9/30/05,202,6.7,2005
6323,0.558258,Valiant,Gary Chapman,76,Animation|Family|Adventure,3/25/05,138,5.3,2005
6324,0.55197,The Constant Gardener,Fernando Meirelles,129,Drama|Mystery|Thriller,8/31/05,206,6.7,2005
6325,0.548181,Imagine Me & You,Ol Parker,93,Drama|Comedy|Romance,2/1/05,97,6.7,2005
6326,0.5481659999999989,Hard Candy,David Slade,103,Drama|Thriller,1/14/05,353,6.8,2005
6327,0.5431590000000001,House of Wax,Jaume Collet-Serra,113,Horror,5/6/05,334,5.3,2005
6328,0.538043,The Great Raid,John Dahl,132,Action|Adventure|Drama|History|War,8/12/05,53,6.5,2005
6329,0.5347810000000001,Domino,Tony Scott,127,Action|Crime,9/22/05,277,6.1,2005
